service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
IDFM:135995,0,0,0,0,0,1,0,20240713,20240906
IDFM:136126,0,0,0,0,1,0,0,20240715,20240906
IDFM:136147,0,0,0,0,1,0,0,20240802,20240906
IDFM:136237,1,1,1,1,1,0,0,20240729,20240830
IDFM:136244,1,1,1,1,0,0,0,20240729,20240829
IDFM:136252,0,0,0,0,0,1,0,20240713,20240831
IDFM:136284,1,1,1,1,0,0,0,20240714,20240912
IDFM:136316,0,0,0,0,0,1,1,20240713,20240901
IDFM:136317,0,0,0,0,0,0,1,20240721,20240907
IDFM:136355,0,0,0,1,0,0,1,20240715,20240912
IDFM:136400,0,0,0,0,0,0,1,20240721,20240912
IDFM:136413,1,1,1,1,1,0,1,20240714,20240901
IDFM:136414,1,1,1,1,1,1,1,20240713,20240901
IDFM:136458,0,0,0,0,0,0,1,20240721,20240912
IDFM:136467,0,0,0,0,0,0,1,20240714,20240912
IDFM:136503,0,0,0,0,0,1,0,20240712,20240906
IDFM:136506,0,0,0,0,1,1,0,20240712,20240906
IDFM:136509,1,1,1,0,1,1,0,20240713,20240831
IDFM:136556,1,1,1,1,0,0,0,20240729,20240906
IDFM:136558,1,1,0,0,0,0,0,20240712,20240829
IDFM:136562,1,1,1,1,0,0,0,20240729,20240912
IDFM:136573,1,1,1,1,0,0,0,20240715,20240912
IDFM:136574,1,1,1,1,1,0,0,20240715,20240830
IDFM:136587,1,1,1,1,0,0,0,20240729,20240912
IDFM:136615,1,1,0,0,0,0,0,20240712,20240906
IDFM:136649,1,1,1,1,1,0,0,20240715,20240906
IDFM:136705,1,1,1,1,1,0,0,20240729,20240912
IDFM:136994,0,0,0,0,0,1,0,20240712,20240831
IDFM:137031,0,0,0,0,1,0,0,20240715,20240830
IDFM:137191,0,0,0,0,0,1,0,20240713,20240912
IDFM:137195,0,0,0,0,0,1,0,20240713,20240906
IDFM:137200,1,1,0,0,0,1,0,20240713,20240831
IDFM:137201,0,0,0,0,0,1,0,20240713,20240831
IDFM:137204,1,1,1,1,0,1,0,20240713,20240831
IDFM:137207,0,0,0,0,0,1,0,20240713,20240912
IDFM:137263,0,0,0,0,0,1,0,20240713,20240906
IDFM:137266,0,0,0,0,1,1,0,20240713,20240831
IDFM:137268,0,0,0,0,0,1,0,20240712,20240831
IDFM:137280,1,1,1,1,0,0,0,20240714,20240912
IDFM:137428,1,1,1,1,1,0,0,20240729,20240912
IDFM:137505,1,1,1,1,0,0,0,20240712,20240912
IDFM:137513,1,1,1,1,0,0,0,20240715,20240906
IDFM:137595,0,0,0,0,0,1,0,20240713,20240831
IDFM:138133,0,0,0,0,1,0,1,20240721,20240901
IDFM:138136,0,0,0,0,0,0,1,20240712,20240901
IDFM:138138,1,1,1,1,0,0,1,20240715,20240906
IDFM:138195,0,0,0,0,0,1,1,20240713,20240912
IDFM:138197,0,0,0,0,0,0,1,20240714,20240907
IDFM:138198,0,0,0,0,0,0,1,20240714,20240912
IDFM:138210,0,0,0,0,0,1,1,20240713,20240912
IDFM:138235,1,1,1,1,0,0,1,20240721,20240901
IDFM:138428,1,1,1,1,1,0,0,20240729,20240823
IDFM:138429,1,1,1,1,1,0,0,20240712,20240912
IDFM:138575,1,1,1,1,1,0,0,20240729,20240912
IDFM:138739,0,0,0,0,0,1,1,20240713,20240908
IDFM:138811,1,1,1,1,0,0,0,20240715,20240912
IDFM:138812,1,1,1,1,1,0,0,20240712,20240912
IDFM:138813,1,1,1,1,1,0,0,20240712,20240830
IDFM:138819,1,1,1,1,0,0,0,20240715,20240829
IDFM:138825,1,1,1,1,0,0,0,20240712,20240912
IDFM:138837,1,1,1,1,0,0,0,20240715,20240912
IDFM:138877,0,0,0,0,1,0,0,20240712,20240830
IDFM:138880,0,0,0,0,1,0,0,20240712,20240912
IDFM:138942,1,1,1,1,1,0,0,20240712,20240906
IDFM:138945,1,1,1,1,1,0,0,20240712,20240906
IDFM:138958,1,1,1,1,0,0,0,20240715,20240912
IDFM:138964,1,1,0,0,0,0,0,20240712,20240912
IDFM:138965,0,0,0,0,1,0,0,20240712,20240906
IDFM:138966,0,0,0,0,1,0,0,20240712,20240906
IDFM:139018,1,1,1,1,0,0,0,20240715,20240906
IDFM:139022,0,0,0,0,1,0,0,20240712,20240912
IDFM:139135,1,1,1,1,1,0,0,20240729,20240912
IDFM:139389,0,0,0,0,1,0,0,20240802,20240912
IDFM:139555,1,1,1,1,0,0,0,20240729,20240822
IDFM:139557,0,0,0,0,1,0,0,20240802,20240823
IDFM:139616,0,0,0,0,1,0,0,20240712,20240830
IDFM:139688,1,1,1,1,1,0,0,20240715,20240829
IDFM:139693,0,0,1,0,1,0,0,20240715,20240829
IDFM:139768,0,0,0,0,1,0,0,20240712,20240830
IDFM:139823,0,0,0,0,1,0,0,20240802,20240906
IDFM:139829,1,1,1,1,1,0,0,20240729,20240906
IDFM:140511,1,1,1,1,0,0,0,20240712,20240830
IDFM:140623,0,0,0,0,1,0,0,20240712,20240906
IDFM:140667,1,1,1,1,0,0,0,20240729,20240906
IDFM:141343,1,1,1,1,0,0,0,20240729,20240912
IDFM:141488,0,0,0,0,0,1,0,20240714,20240908
IDFM:141489,1,1,1,1,1,0,0,20240712,20240912
IDFM:141500,1,1,1,1,1,1,0,20240712,20240912
IDFM:141544,0,0,0,0,0,1,0,20240714,20240912
IDFM:141549,0,0,0,0,0,1,0,20240714,20240907
IDFM:141601,0,0,0,0,0,0,1,20240721,20240912
IDFM:141652,0,0,0,0,0,0,1,20240721,20240908
IDFM:141694,0,0,0,0,0,1,1,20240714,20240908
IDFM:141724,0,0,0,0,1,0,0,20240712,20240908
IDFM:141744,1,1,1,1,0,1,1,20240714,20240912
IDFM:141846,0,0,0,0,0,1,1,20240714,20240908
IDFM:141903,0,0,0,0,0,1,0,20240714,20240912
IDFM:142024,1,1,1,1,1,0,1,20240712,20240912
IDFM:142449,1,1,1,1,1,0,0,20240712,20240908
IDFM:142824,0,0,0,0,0,0,1,20240721,20240912
IDFM:143371,1,1,1,1,1,0,0,20240712,20240907
IDFM:143372,0,0,0,0,1,0,0,20240712,20240830
IDFM:143382,1,1,1,1,1,0,0,20240712,20240830
IDFM:143387,1,1,1,1,1,0,0,20240712,20240912
IDFM:143454,1,1,1,1,1,1,0,20240712,20240907
IDFM:143493,0,0,0,0,1,1,0,20240712,20240831
IDFM:143503,0,0,0,0,1,0,0,20240712,20240912
IDFM:143505,0,0,0,0,1,0,0,20240712,20240907
IDFM:143546,1,1,1,1,1,0,1,20240712,20240901
IDFM:143564,1,1,1,1,0,1,0,20240714,20240831
IDFM:143586,1,1,1,1,1,1,0,20240712,20240831
IDFM:143721,0,0,0,0,1,0,0,20240712,20240912
IDFM:143768,0,0,0,0,1,0,0,20240712,20240906
IDFM:143839,0,0,0,0,0,1,1,20240714,20240901
IDFM:143994,0,0,0,0,0,1,0,20240714,20240831
IDFM:144301,1,1,1,1,1,0,1,20240712,20240912
IDFM:144457,1,1,1,1,0,0,0,20240715,20240912
IDFM:145164,0,0,0,0,0,1,0,20240713,20240907
IDFM:145167,1,1,1,1,0,0,1,20240715,20240908
IDFM:145190,0,0,0,0,1,1,0,20240713,20240907
IDFM:145196,0,0,0,0,0,1,0,20240712,20240907
IDFM:145283,0,0,0,0,0,1,0,20240713,20240907
IDFM:145398,0,0,0,1,1,0,1,20240721,20240908
IDFM:145432,0,0,0,0,1,0,0,20240712,20240830
IDFM:145480,1,1,1,1,0,0,0,20240715,20240912
IDFM:145616,0,0,0,0,0,0,1,20240712,20240912
IDFM:145621,0,0,0,0,0,1,0,20240712,20240912
IDFM:145691,1,1,1,1,1,0,0,20240712,20240912
IDFM:145755,0,0,0,0,1,0,1,20240712,20240908
IDFM:145756,1,1,1,1,1,0,1,20240712,20240912
IDFM:145764,0,0,0,0,0,0,1,20240721,20240908
IDFM:145788,1,1,1,1,1,0,0,20240801,20240906
IDFM:145794,0,0,0,0,1,0,0,20240715,20240906
IDFM:145818,1,1,1,1,0,1,1,20240713,20240912
IDFM:145819,1,1,1,1,0,1,1,20240713,20240912
IDFM:145827,0,0,0,0,0,0,1,20240721,20240912
IDFM:145831,0,0,0,0,0,1,0,20240713,20240912
IDFM:145896,1,1,1,1,0,0,0,20240801,20240912
IDFM:145907,1,1,1,1,0,0,0,20240801,20240912
IDFM:146097,1,1,1,1,0,1,0,20240713,20240912
IDFM:146219,0,0,0,0,1,0,0,20240802,20240912
IDFM:146281,1,1,1,1,1,0,0,20240801,20240912
IDFM:146806,0,0,0,0,0,0,1,20240712,20240908
IDFM:146935,0,0,0,0,0,0,1,20240715,20240908
IDFM:146954,0,0,0,0,0,1,0,20240713,20240907
IDFM:147028,1,1,1,1,1,0,1,20240712,20240908
IDFM:147693,0,0,0,0,1,0,0,20240712,20240830
IDFM:147695,0,0,1,0,1,0,0,20240715,20240830
IDFM:147697,1,1,1,0,1,0,0,20240712,20240906
IDFM:147776,1,1,1,1,0,1,0,20240713,20240907
IDFM:147916,0,0,0,0,0,1,0,20240713,20240907
IDFM:148250,0,0,0,0,1,0,0,20240830,20240906
IDFM:148663,0,0,0,0,0,0,1,20240712,20240908
IDFM:148664,0,0,0,0,0,0,1,20240715,20240908
IDFM:148665,1,1,1,1,1,0,1,20240712,20240908
IDFM:148674,1,1,1,1,0,0,0,20240715,20240912
IDFM:148679,0,0,0,0,1,0,0,20240712,20240912
IDFM:148696,1,1,1,1,0,0,1,20240715,20240912
IDFM:148710,1,1,1,1,0,0,0,20240826,20240912
IDFM:148744,1,1,1,1,1,0,1,20240721,20240912
IDFM:148959,0,0,0,0,1,1,0,20240712,20240907
IDFM:148965,0,0,0,0,0,1,0,20240712,20240907
IDFM:148967,0,0,0,0,0,1,0,20240712,20240912
IDFM:148968,1,1,1,1,1,1,0,20240712,20240907
IDFM:148982,0,0,0,0,0,1,0,20240712,20240907
IDFM:148994,0,0,0,0,0,1,0,20240713,20240907
IDFM:149000,0,0,0,0,1,0,0,20240712,20240823
IDFM:149072,0,0,0,0,1,0,0,20240712,20240726
IDFM:149088,1,1,0,0,0,0,0,20240712,20240822
IDFM:149137,0,0,0,0,1,0,0,20240712,20240823
IDFM:149181,1,1,1,1,1,0,0,20240712,20240726
IDFM:149188,1,1,1,1,0,0,0,20240714,20240725
IDFM:149287,1,1,1,1,0,0,0,20240712,20240822
IDFM:149307,0,0,0,0,0,0,1,20240721,20240908
IDFM:149591,1,1,1,1,1,0,0,20240714,20240823
IDFM:149596,0,0,0,0,0,0,1,20240714,20240908
IDFM:149788,1,1,1,1,0,0,0,20240715,20240822
IDFM:149803,0,0,0,0,1,0,0,20240715,20240823
IDFM:150389,1,1,0,0,0,0,0,20240729,20240906
IDFM:150395,0,0,0,0,0,1,0,20240713,20240907
IDFM:150402,0,0,1,0,1,0,0,20240802,20240912
IDFM:150503,0,0,0,0,1,1,0,20240712,20240907
IDFM:150509,1,1,1,1,1,1,1,20240712,20240912
IDFM:150542,1,1,1,1,1,1,1,20240712,20240912
IDFM:150544,1,1,1,1,0,0,1,20240714,20240912
IDFM:150577,0,0,0,0,0,0,1,20240712,20240908
IDFM:150581,0,0,0,0,0,1,0,20240712,20240907
IDFM:150587,1,1,1,1,1,1,1,20240712,20240908
IDFM:150623,0,0,0,0,0,0,1,20240721,20240912
IDFM:150665,0,0,0,0,0,1,0,20240713,20240912
IDFM:150667,1,1,1,1,0,0,0,20240714,20240912
IDFM:150675,1,1,1,1,0,0,0,20240729,20240912
IDFM:150764,0,0,0,0,0,1,0,20240713,20240912
IDFM:150800,0,0,0,0,0,0,1,20240721,20240912
IDFM:151004,0,0,0,0,1,1,0,20240713,20240907
IDFM:151019,0,0,0,0,1,1,1,20240713,20240908
IDFM:151021,1,1,1,1,0,0,0,20240712,20240912
IDFM:151397,1,1,1,1,1,0,0,20240712,20240912
IDFM:151526,0,0,0,0,1,0,0,20240712,20240906
IDFM:152092,1,1,1,1,0,0,0,20240715,20240912
IDFM:154061,1,1,0,1,0,1,1,20240713,20240908
IDFM:154271,0,0,0,0,1,0,0,20240712,20240830
IDFM:154274,0,0,0,0,1,0,0,20240712,20240912
IDFM:154280,1,1,1,1,1,1,1,20240713,20240912
IDFM:154347,1,1,1,1,1,0,0,20240729,20240906
IDFM:154388,0,0,0,0,1,0,0,20240712,20240912
IDFM:154439,0,0,0,0,0,0,1,20240712,20240912
IDFM:154596,0,0,0,0,1,1,0,20240712,20240907
IDFM:154703,0,0,0,0,0,1,0,20240713,20240912
IDFM:155271,1,1,1,1,1,0,1,20240721,20240908
IDFM:155279,0,0,0,0,0,1,0,20240713,20240907
IDFM:155817,1,1,1,1,0,0,0,20240712,20240906
IDFM:155922,0,0,0,0,0,1,0,20240712,20240907
IDFM:156247,1,1,0,1,0,0,1,20240721,20240908
IDFM:156514,0,0,0,0,0,1,1,20240712,20240908
IDFM:156646,0,0,0,0,0,1,1,20240712,20240908
IDFM:156782,1,1,1,0,1,1,0,20240713,20240907
IDFM:157023,0,0,0,1,0,0,1,20240715,20240912
IDFM:157824,0,0,0,0,0,0,1,20240715,20240908
IDFM:157900,0,0,0,0,1,0,1,20240715,20240908
IDFM:159060,0,0,0,0,0,1,0,20240712,20240912
IDFM:159802,1,1,1,0,1,0,0,20240712,20240830
IDFM:159835,0,0,0,0,0,1,0,20240712,20240907
IDFM:161906,1,1,1,1,0,1,1,20240713,20240912
IDFM:161908,1,1,1,1,1,0,0,20240715,20240912
IDFM:162207,1,1,1,1,0,1,0,20240713,20240912
IDFM:162262,1,1,1,1,0,0,1,20240714,20240912
IDFM:162359,0,0,0,0,1,1,0,20240713,20240907
IDFM:163865,0,0,0,0,1,0,1,20240721,20240908
IDFM:164005,0,0,0,0,1,0,0,20240712,20240912
IDFM:164115,0,0,0,0,0,0,1,20240712,20240912
IDFM:164531,1,1,1,1,0,0,1,20240721,20240912
IDFM:166402,1,1,1,1,1,1,1,20240713,20240908
IDFM:166739,0,0,0,0,1,1,0,20240712,20240907
IDFM:166742,0,0,0,0,1,0,0,20240714,20240906
IDFM:166790,0,0,0,0,1,0,0,20240802,20240816
IDFM:166800,0,0,1,1,0,0,1,20240714,20240908
IDFM:166804,0,0,0,0,0,0,1,20240721,20240908
IDFM:166831,1,1,1,1,0,0,1,20240715,20240912
IDFM:166857,0,0,0,0,0,0,1,20240714,20240908
IDFM:166965,1,1,1,1,0,0,0,20240715,20240829
IDFM:167009,1,1,1,1,0,0,1,20240714,20240912
IDFM:167059,0,0,1,0,1,0,0,20240802,20240912
IDFM:167127,0,0,0,0,1,0,0,20240802,20240906
IDFM:167268,1,1,1,1,0,0,0,20240729,20240813
IDFM:167275,1,1,1,1,0,0,0,20240715,20240829
IDFM:167281,0,0,0,0,1,0,0,20240712,20240830
IDFM:167296,0,0,0,0,1,0,0,20240712,20240830
IDFM:167628,0,0,0,0,0,1,0,20240713,20240907
IDFM:167960,1,1,1,1,0,0,0,20240715,20240912
IDFM:167969,1,1,1,1,0,0,0,20240715,20240906
IDFM:168108,1,1,1,1,0,0,0,20240715,20240912
IDFM:168155,0,0,1,0,1,0,0,20240802,20240912
IDFM:168305,0,0,0,0,0,0,1,20240714,20240912
IDFM:168351,0,0,0,0,0,0,1,20240714,20240908
IDFM:169719,0,0,0,0,1,1,0,20240712,20240907
IDFM:170486,0,0,0,1,0,0,1,20240714,20240908
IDFM:171015,1,1,1,1,0,0,0,20240714,20240912
IDFM:171130,0,0,0,0,0,0,1,20240714,20240912
IDFM:172111,0,0,0,0,1,0,0,20240726,20240906
IDFM:172113,1,1,1,1,1,1,1,20240724,20240912
IDFM:172114,1,1,0,0,1,0,0,20240712,20240723
IDFM:172116,0,0,0,0,0,1,1,20240713,20240721
IDFM:172122,0,0,0,0,0,0,1,20240714,20240721
IDFM:172469,0,0,0,0,1,0,0,20240712,20240719
IDFM:173225,1,1,1,1,1,0,0,20240724,20240912
IDFM:173226,0,0,0,0,1,1,1,20240726,20240908
IDFM:173256,1,1,1,1,1,0,1,20240724,20240912
IDFM:173268,1,1,1,1,1,1,0,20240724,20240912
IDFM:173382,0,0,0,0,1,1,0,20240726,20240907
IDFM:173583,0,0,0,0,1,0,1,20240726,20240908
IDFM:173750,1,1,1,1,0,0,0,20240724,20240912
IDFM:173772,1,1,1,1,0,0,1,20240724,20240912
IDFM:173781,1,1,1,1,0,1,1,20240724,20240912
IDFM:174131,0,0,0,0,0,1,0,20240727,20240907
IDFM:174132,0,0,0,0,0,1,1,20240727,20240908
IDFM:174541,0,0,0,0,0,0,1,20240728,20240908
IDFM:177821,0,0,0,0,1,1,1,20240712,20240908
IDFM:179985,0,1,0,0,0,0,0,20240716,20240910
IDFM:179986,0,0,0,1,1,0,0,20240712,20240912
IDFM:179993,0,0,0,1,0,0,0,20240718,20240912
IDFM:179998,1,1,1,0,0,1,1,20240713,20240911
IDFM:180026,1,1,1,1,0,1,1,20240713,20240912
IDFM:180070,1,0,1,0,0,1,1,20240713,20240911
IDFM:180125,1,1,1,0,1,1,1,20240712,20240911
IDFM:180160,1,0,1,1,1,1,1,20240712,20240912
IDFM:180174,0,0,0,0,1,1,1,20240712,20240908
IDFM:180199,0,1,1,1,1,0,0,20240712,20240912
IDFM:180208,0,0,1,1,1,0,0,20240712,20240912
IDFM:180277,1,0,0,0,0,1,1,20240713,20240909
IDFM:180298,1,1,1,0,0,0,0,20240715,20240911
IDFM:180299,0,0,1,1,0,0,0,20240717,20240912
IDFM:180386,1,0,0,0,0,0,0,20240715,20240909
IDFM:181002,1,1,1,1,1,0,0,20240712,20240908
IDFM:181009,1,1,1,1,1,0,0,20240712,20240907
IDFM:181359,1,1,1,1,0,0,0,20240715,20240907
IDFM:181405,1,1,1,1,1,0,0,20240812,20240912
IDFM:181433,1,1,1,0,1,0,0,20240812,20240908
IDFM:181434,1,1,1,0,1,0,0,20240812,20240907
IDFM:181471,0,0,0,0,0,1,0,20240713,20240831
IDFM:181473,1,1,1,1,1,0,0,20240812,20240830
IDFM:181506,1,1,1,1,1,0,0,20240712,20240809
IDFM:181580,1,1,1,1,0,0,0,20240715,20240808
IDFM:181691,0,0,0,0,0,0,1,20240714,20240901
IDFM:181882,0,0,0,0,1,0,0,20240712,20240809
IDFM:181883,0,0,0,0,1,0,0,20240816,20240830
IDFM:182263,1,1,1,1,1,0,0,20240712,20240829
IDFM:182441,0,0,0,1,1,0,1,20240712,20240901
IDFM:182456,0,0,0,0,1,1,0,20240712,20240831
IDFM:182466,0,0,0,0,0,1,0,20240713,20240831
IDFM:182493,1,1,1,1,0,0,1,20240714,20240908
IDFM:182508,1,1,1,1,0,0,0,20240714,20240912
IDFM:182509,1,1,1,1,1,0,0,20240712,20240830
IDFM:182510,0,0,0,0,0,0,1,20240714,20240908
IDFM:182516,0,0,0,0,0,0,1,20240714,20240908
IDFM:182517,1,1,1,1,1,1,0,20240712,20240907
IDFM:182519,1,1,1,1,1,1,0,20240712,20240912
IDFM:182524,0,0,0,0,1,0,0,20240712,20240719
IDFM:182525,1,1,1,1,1,0,0,20240712,20240912
IDFM:182597,1,1,1,1,0,0,0,20240715,20240912
IDFM:182598,1,1,1,1,1,0,0,20240722,20240830
IDFM:182600,1,1,1,1,0,0,0,20240715,20240912
IDFM:182640,1,1,1,1,0,0,0,20240715,20240912
IDFM:182831,1,1,1,1,0,0,0,20240713,20240912
IDFM:182953,1,1,1,1,0,1,0,20240713,20240912
IDFM:182960,1,1,1,1,1,0,0,20240712,20240830
IDFM:182961,0,0,0,0,1,0,0,20240726,20240907
IDFM:182962,1,1,1,1,0,0,1,20240721,20240829
IDFM:182963,1,1,1,1,1,0,0,20240729,20240823
IDFM:182964,0,0,0,0,0,0,1,20240721,20240825
IDFM:182965,1,1,1,1,1,0,0,20240902,20240906
IDFM:182968,0,0,0,0,0,1,0,20240727,20240810
IDFM:182970,0,0,0,0,0,1,0,20240720,20240831
IDFM:182972,0,0,0,0,1,0,0,20240802,20240823
IDFM:182980,1,1,1,1,1,0,0,20240722,20240830
IDFM:182982,0,0,0,0,0,0,1,20240901,20240908
IDFM:182995,0,0,0,0,1,1,0,20240720,20240831
IDFM:183041,1,1,1,1,1,1,0,20240902,20240907
IDFM:183042,1,1,1,1,1,0,0,20240729,20240906
IDFM:183043,1,1,1,1,1,0,0,20240722,20240906
IDFM:183050,1,1,1,1,1,0,0,20240727,20240906
IDFM:183058,1,1,1,1,1,1,0,20240720,20240906
IDFM:183070,0,0,0,0,0,1,0,20240720,20240906
IDFM:183082,0,0,0,0,0,1,0,20240720,20240831
IDFM:183088,0,0,0,0,0,1,0,20240727,20240906
IDFM:183120,0,0,0,0,0,1,0,20240720,20240907
IDFM:183138,0,0,1,0,0,0,0,20240722,20240907
IDFM:183152,1,1,1,1,1,1,0,20240720,20240831
IDFM:183168,1,1,1,1,1,1,0,20240720,20240831
IDFM:183174,0,0,1,0,1,1,0,20240720,20240831
IDFM:183179,1,1,1,1,1,0,0,20240722,20240906
IDFM:183269,1,1,1,1,1,0,0,20240722,20240830
IDFM:183331,1,1,1,1,1,1,0,20240727,20240823
IDFM:183333,1,1,0,0,1,1,0,20240720,20240831
IDFM:183353,1,1,0,0,0,1,0,20240727,20240907
IDFM:183409,0,0,0,0,0,1,0,20240720,20240907
IDFM:183494,0,0,0,0,0,0,1,20240901,20240908
IDFM:183510,1,1,0,0,0,0,0,20240729,20240908
IDFM:183532,0,0,0,0,0,1,0,20240727,20240908
IDFM:183535,0,0,0,0,0,0,1,20240721,20240908
IDFM:183536,1,1,1,1,1,0,0,20240722,20240908
IDFM:183537,1,1,1,1,1,1,0,20240727,20240908
IDFM:183541,0,0,0,0,0,0,1,20240721,20240908
IDFM:183543,0,0,0,0,0,1,0,20240720,20240908
IDFM:183544,0,0,1,0,0,0,0,20240722,20240908
IDFM:183546,1,1,0,0,0,0,0,20240727,20240908
IDFM:183547,1,1,0,0,0,0,0,20240728,20240908
IDFM:183557,0,0,1,0,0,0,0,20240722,20240908
IDFM:183566,0,0,0,0,0,1,0,20240720,20240908
IDFM:183585,1,1,0,1,0,0,1,20240721,20240825
IDFM:183587,0,0,0,0,0,0,1,20240721,20240906
IDFM:183597,0,0,0,0,0,0,1,20240721,20240906
IDFM:183613,0,0,0,0,0,0,1,20240721,20240830
IDFM:183614,1,1,1,1,1,0,1,20240721,20240830
IDFM:183619,0,0,0,0,0,1,1,20240720,20240831
IDFM:183620,0,0,0,0,0,0,1,20240721,20240825
IDFM:183621,0,0,0,0,0,0,1,20240721,20240825
IDFM:183622,0,0,0,0,0,1,1,20240720,20240906
IDFM:183624,0,0,0,0,0,0,1,20240721,20240830
IDFM:183628,0,0,0,0,0,0,1,20240721,20240906
IDFM:183629,0,0,0,0,0,1,1,20240720,20240831
IDFM:183631,0,0,0,0,0,0,1,20240721,20240830
IDFM:183635,0,0,0,0,0,1,1,20240720,20240906
IDFM:183637,0,0,0,0,0,1,1,20240720,20240831
IDFM:183638,0,0,0,0,0,1,1,20240720,20240831
IDFM:183643,1,1,0,1,1,1,1,20240720,20240831
IDFM:183644,1,1,1,1,1,1,1,20240720,20240831
IDFM:183663,1,1,1,1,1,0,0,20240728,20240823
IDFM:183666,1,1,1,1,1,0,0,20240722,20240906
IDFM:183667,1,1,1,1,1,0,0,20240722,20240830
IDFM:183668,1,1,1,1,1,0,0,20240722,20240830
IDFM:183670,0,0,0,0,0,1,0,20240720,20240906
IDFM:183739,1,1,1,1,1,0,1,20240721,20240906
IDFM:183745,0,0,0,0,0,1,0,20240720,20240908
IDFM:183746,0,0,1,0,1,1,0,20240720,20240906
IDFM:183770,0,0,0,0,0,1,1,20240720,20240831
IDFM:183777,0,0,0,0,0,1,0,20240720,20240831
IDFM:183781,0,0,0,0,0,1,1,20240720,20240908
IDFM:183783,1,1,1,1,1,0,0,20240720,20240906
IDFM:183785,0,0,0,0,0,1,1,20240720,20240908
IDFM:183789,0,0,0,0,1,1,0,20240720,20240907
IDFM:183796,0,0,1,0,0,1,0,20240722,20240830
IDFM:183797,0,0,1,0,0,0,0,20240722,20240906
IDFM:183808,0,0,0,0,0,0,1,20240721,20240906
IDFM:183830,0,0,0,0,0,1,0,20240727,20240908
IDFM:183865,0,0,0,0,0,1,0,20240727,20240908
IDFM:184039,1,1,1,1,1,1,1,20240720,20240908
IDFM:184065,0,0,0,0,0,0,1,20240721,20240908
IDFM:184066,0,0,0,0,0,0,1,20240721,20240906
IDFM:184075,0,0,0,0,0,1,1,20240720,20240908
IDFM:184078,0,0,0,0,0,0,1,20240721,20240908
IDFM:184119,1,1,1,1,1,1,0,20240720,20240907
IDFM:184133,0,0,0,0,0,0,1,20240901,20240908
IDFM:184143,1,1,0,0,1,1,0,20240720,20240906
IDFM:184163,1,1,0,0,0,0,0,20240728,20240908
IDFM:184175,1,1,0,0,0,0,0,20240729,20240908
IDFM:184187,1,1,1,1,1,0,1,20240721,20240908
IDFM:184199,1,1,1,1,1,0,0,20240722,20240906
IDFM:184298,1,1,1,1,1,0,0,20240729,20240907
IDFM:184301,1,1,1,1,1,0,0,20240722,20240908
IDFM:184302,1,1,1,1,1,0,1,20240721,20240906
IDFM:184342,0,0,0,0,1,1,0,20240712,20240907
IDFM:184370,1,1,1,1,1,0,0,20240712,20240912
IDFM:184825,0,0,1,0,1,0,0,20240712,20240830
IDFM:184909,0,0,0,0,1,0,0,20240712,20240719
IDFM:184911,0,0,0,0,0,1,1,20240713,20240714
IDFM:184923,0,0,0,0,1,0,0,20240712,20240719
IDFM:185010,0,0,0,0,0,0,1,20240715,20240912
IDFM:185017,1,1,1,1,1,0,0,20240712,20240912
IDFM:185026,1,1,1,1,0,0,0,20240713,20240912
IDFM:185041,1,1,1,1,1,0,0,20240712,20240912
IDFM:185107,1,1,1,1,0,1,0,20240713,20240912
IDFM:185244,0,0,0,0,0,0,1,20240714,20240901
IDFM:185844,0,0,0,0,1,1,1,20240712,20240901
IDFM:186141,0,0,0,0,0,0,1,20240714,20240901
IDFM:187281,0,0,0,0,1,1,0,20240712,20240907
IDFM:187290,1,1,1,1,1,1,1,20240712,20240912
IDFM:187296,1,1,1,1,0,0,0,20240715,20240912
IDFM:187931,1,1,1,1,1,0,0,20240712,20240912
IDFM:187934,1,1,1,1,1,0,0,20240805,20240830
IDFM:187937,0,0,0,0,0,0,1,20240714,20240908
IDFM:187961,0,0,0,0,0,1,0,20240712,20240912
IDFM:187966,0,0,0,0,0,1,0,20240713,20240907
IDFM:188028,0,0,0,1,0,0,1,20240714,20240912
IDFM:188072,0,0,0,1,0,0,1,20240712,20240912
IDFM:188134,1,1,1,1,0,0,1,20240714,20240912
IDFM:188343,0,0,0,0,1,0,0,20240712,20240906
IDFM:188421,0,0,0,1,0,1,1,20240712,20240912
IDFM:188425,0,0,0,0,0,0,1,20240714,20240912
IDFM:188435,1,1,1,1,0,0,0,20240805,20240829
IDFM:188454,0,0,0,0,1,0,0,20240712,20240906
IDFM:188630,1,1,1,1,0,0,1,20240714,20240912
IDFM:188637,1,1,1,1,1,0,1,20240712,20240912
IDFM:188875,0,0,0,0,0,1,1,20240713,20240908
IDFM:189982,0,0,0,0,0,1,0,20240712,20240831
IDFM:190531,0,1,0,0,0,0,0,20240903,20240910
IDFM:190532,0,1,0,0,0,0,0,20240903,20240910
IDFM:190540,1,0,1,1,0,0,0,20240902,20240912
IDFM:190541,0,0,0,0,0,1,0,20240713,20240912
IDFM:190557,1,0,1,1,0,0,0,20240712,20240912
IDFM:190576,1,1,1,1,1,0,0,20240712,20240912
IDFM:190577,1,0,1,1,0,0,0,20240712,20240912
IDFM:190581,1,0,1,1,0,0,0,20240712,20240912
IDFM:190585,1,1,1,1,1,0,0,20240712,20240912
IDFM:190601,0,0,0,0,0,1,0,20240713,20240910
